Uttar Pradesh,Sonebhadra,72,Chatra,2,Tiyara Khurd Village : Tiyara Khurd,225,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Chatra,2,Thunia Khurd Village : Thunia Khurd,220,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Chatra,2,Tiyara Kurd Village : Tiyara,226,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Banmahari Village : Banmahari,11,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Chapki Village : Chapki,26,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Deorihawa Village : Deorihawa,31,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Gohara Village : Gohara,55,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Jaraha Village : Jaraha,73,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,korachi Village : korachi,98,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Mitihiniya Village : Mitihiniya,115,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Nawa tola Village : Nawa tola,120,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Sagobandh Village : Sagobandh,136,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Parasa tola Village : Parasa tola,128,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,shish tola Village : shish tola,144,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Duddhi,4,Sundari Village : sundari,148,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Bagathri Village : Bagathri,17,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Bahuara Village : Bahuara,26,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Gheuri Village : Gheuri,137,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Imliyadih Village : Imliyadih,150,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Karki Village : Karki,184,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Naraina Village : Naraina,281,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Papi Village : Papi,304,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Parashidubey Village : Parashidubey,306,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,petrahi Village : Petrahi,320,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Rajpurwa Village : Rajpurwa,336,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Shenduri Village : Shenduri,364,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Sahdeiya Baidar Village : Sahdeiya Baidar,345,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Ghorawal,5,Tilya Village : Tilya,400,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Amakoan Village : Amakoan,3,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Basahara Village : Basahara,19,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Barawadih Village : Barawadih,15,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Dhankurri Village : Dhankurri,47,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,BURHIVAR Village : BURHIVAR,28,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Denwa Village : Denwa,44,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Chero Basti Village : Duari,34,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Gauwnbasti Village : Viran Chuna,62,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Goraha Village : Goraha,65,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Harijan Basti Village : Oani,70,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Kewal Village : Kewal,90,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Kuhkuh Village : Kuhkuh,101,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Mahuna Village : Mahuna,111,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Madhuban Village : Naudiha,107,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Nandana Village : Nadana,133,ValueError,No tables found
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Nipaniya Village : Nipaniya,143,ValueError,No tables found
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Nandna Village : Nadana,134,ValueError,No tables found
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Nandna Village : Nandna,135,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Panchu Khurd Village : Panchu Khurd,151,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Pokharhiya Village : Bashuhari,168,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Pathauta Village : Pathauta,159,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Pokhraund Village : Pokhraund,169,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Tand Mohal Village : Nagana,196,ValueError,No tables found
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Shilhat Village : Shilhat,186,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Viran Chuna Village : Viran Chuna,207,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Nagwa,7,Yadav Basti Village : Lorha,208,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Bagadiha Village : Bagadiha,28,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Basauli Village : Aelahi,62,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Beohari Village : Beohari,80,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Belhati Village : Belhati,78,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Bhagutee Village : Aelahi,84,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Bithgawn Nishph Village : Bithgawn Nishph,104,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Hardi Village : Hardi,155,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Kanhari Village : Kanhari,193,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Karaki Village : Aelahi,194,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Madhupur Village : Madhupur,246,ValueError,No tables found
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Mahuar Kalna Village : Mahuar Kalna,251,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Murtiya Village : Murtiya,281,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Narayana Village : Aelahi,287,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Parsauti Village : Aelahi,307,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Rajpur Village : Aelahi,336,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,AHIRAUTI Village : Kundabharopur,10,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sonebhadra,72,Robertsganj,8,Tiyara Khurd Village : Tiyara Khurd,372,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BACHANPATTI H. BASTI Village : Lokhathpur,23,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,ALLIPURKANPA Village : Allipurkanpa,18,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,AYODHYA NAGAR Village : Lokhathpur,20,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,ALIMUDDINPUR Village : Alimuddinpur,15,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BACHAN H.B. PURAB Village : Lokhathpur,22,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BADGAWN Village : BADGAWN,27,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bais Ka Purwa Village : Kalyanpur,44,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bardauri H. Basti Village : Allipurkanpa,59,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BARI Village : Bari,61,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Baramdpur Paschim Yadav Basti Village : Alaauddinpur,56,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Baramdpur Paschim Yadav Basti Village : Baramadpur,57,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Behra Bhari Village : Alaauddinpur,78,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Berukh Yadav Basti Village : Alimuddinpur,80,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bharauti Village : Alaauddinpur,85,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bastipur Maury Village : Baramadpur,66,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BHAIROPUR Village : Bhairopur,81,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BASTIPUR MOURYA Village : Paharpur Bastipur,67,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Behra Bhari Village : Ratanpur,77,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bharauti H.Basti Village : Ahirifiroj Pur,87,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bharauti Purab Village : Ahirifiroj Pur,88,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bharauti Purab Village : Jamalpur,89,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bhusiyana Paschim Village : Alaauddinpur,104,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BHARTIPUR H.BASTI Village : Ahirifiroj Pur,90,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bichwa H.Basti Village : Ahirifiroj Pur,112,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Bhuswla Khas Village : Kumhi,107,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BRAHAMAN BASTI Village : BADGAWN,118,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BRAHAMAN KYASTH Village : Alimuddinpur,123,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,BRAHMAN BASTI Village : Baharmapur,130,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Brahaman Basti Village : Ahirifiroj Pur,117,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,DAHLAWA Village : Jamalpur,178,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Diggauh H. Basti Village : Ahirifiroj Pur,203,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,DHEKHA KHAS Village : Misirpur Dhekaha,194,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,DIHWA Village : Kalyanpur,204,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,DHOBI Village : BADGAWN,195,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Dewari Kewat Basti Village : Kumhi,190,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,DIHWA H. BASTI Village : SIZILPURi,211,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Dihwa H.Basti Village : Alimuddinpur,213,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Gadwa H.Basti Village : Bahauddipur,229,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Ghosi Ka Pura Village : Bahauddipur,235,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,GADWA H.BASTI Village : Harpur,230,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Dubana Village : Bahrabhari,222,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,GHURAHOOPUR Village : Ghurahoopur,237,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Gopalpur Dakkhini H.Basti Village : Alimuddinpur,243,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Godam Basti Village : GODAM BASTI,239,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Gopalpur Dakkhini H.Basti Village : Dasaoopur,244,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H. Basti Village : Ahirifiroj Pur,255,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,GOSAIKAPURA Village : Lokhathpur,246,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H. BASTI Village : Katghara,266,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H. Basti Purab Village : Barisahija,281,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H. BASTI BHAIROPUR Village : Bhairopur,271,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H. Basti Purab Village : KEWAT BASTI PURAB,282,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.Basti Village : Kalyanpur,298,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.Basti Dakshin Village : Banganwadih,311,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.BASTI Village : Kumaihamjapur,301,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.Basti Village : Bari,292,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.Basti Purab Village : Ahirifiroj Pur,323,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.Basti Dawat Village : Allipurkanpa,314,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.BASTI DIHWA Village : Aniudhapur,315,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.BAZAR Village : Allipurkanpa,331,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,H.BASTI KHAS Village : Gidhauna,317,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,HARIJAN BASTI Village : KATAIYA,343,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Harijan Basti Village : Mudaladin,349,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Harijan Basti Village : Alaauddinpur,344,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Harijan Basti Village : Bahrabhari,345,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,HARIJAN BASTI RATANPUR Village : Ratanpur,357,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Hazipur Village : Alaauddinpur,368,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,IMLAHIYA BASTI HARIZAN Village : Belwaiamadhaupur,374,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Jaknawa H. Basti Village : Ahirifiroj Pur,380,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Hazipur Biri H. Basti Village : Alaauddinpur,370,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Jaalalpur Village : Jaalalpur,375,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,HARUAN BASTI Village : Baksara,366,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,JAKNAWA H.BASTI Village : Bhelara,381,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,JAGDISHPUR Village : Jagdishpur,377,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,JANAKPUR PURAB Village : Paharpur Bastipur,394,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,JOLHUTI H. BASTI Village : Biraiepur Bhatpura,410,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Jankpur Khas Village : Alimuddinpur,395,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Jamalpur Village : Baksara,391,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,Jarauddinpur Village : Jarauddinpur,397,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
Uttar Pradesh,Sultanpur,73,Akhandnagar,1,KALAN NAYA PURWA Village : Kalan,423,KeyError,0
State,Dist,Dist Number,Block,Block Number,Village,Village Number,Error type,Error desc
